"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US02180","ZCTA5 02180","113964","10253",
"860Z200US02184","ZCTA5 02184","122214","10045",
"860Z200US02186","ZCTA5 02186","188033","14716",
"860Z200US02188","ZCTA5 02188","107335","19066",
"860Z200US02189","ZCTA5 02189","94541","9599",
"860Z200US02190","ZCTA5 02190","99657","6912",
"860Z200US02191","ZCTA5 02191","120324","13333",
"860Z200US02199","ZCTA5 02199","122285","61720",
"860Z200US02203","ZCTA5 02203","-","**",
"860Z200US02205","ZCTA5 02205","-","**",
"860Z200US02210","ZCTA5 02210","172124","11299",
"860Z200US02215","ZCTA5 02215","72095","11420",
"860Z200US02301","ZCTA5 02301","74214","5680",
"860Z200US02302","ZCTA5 02302","92274","8025",
"860Z200US02322","ZCTA5 02322","130625","33191",
"860Z200US02324","ZCTA5 02324","112726","7209",
"860Z200US02325","ZCTA5 02325","-","**",
"860Z200US02330","ZCTA5 02330","91250","23352",
"860Z200US02332","ZCTA5 02332","176583","29187",
"860Z200US02333","ZCTA5 02333","133741","9179",
"860Z200US02338","ZCTA5 02338","118556","11466",
"860Z200US02339","ZCTA5 02339","189803","23292",
"860Z200US02341","ZCTA5 02341","132250","9735",
"860Z200US02343","ZCTA5 02343","115032","14060",
"860Z200US02346","ZCTA5 02346","97056","7431",
"860Z200US02347","ZCTA5 02347","133984","10962",
"860Z200US02350","ZCTA5 02350","-","**",
"860Z200US02351","ZCTA5 02351","125400","11579",
"860Z200US02356","ZCTA5 02356","127224","8787",
"860Z200US02357","ZCTA5 02357","-","**",
"860Z200US02359","ZCTA5 02359","146285","16854",
"860Z200US02360","ZCTA5 02360","116941","5179",
"860Z200US02364","ZCTA5 02364","119876","13168",
"860Z200US02366","ZCTA5 02366","-","**",
"860Z200US02367","ZCTA5 02367","126736","19810",
"860Z200US02368","ZCTA5 02368","109665","5746",
"860Z200US02370","ZCTA5 02370","112405","12309",
"860Z200US02375","ZCTA5 02375","120903","15397",
"860Z200US02379","ZCTA5 02379","123406","23347",
"860Z200US02382","ZCTA5 02382","108933","13577",
"860Z200US02420","ZCTA5 02420","245031","20096",
"860Z200US02421","ZCTA5 02421","227813","31387",
"860Z200US02445","ZCTA5 02445","139747","8567",
"860Z200US02446","ZCTA5 02446","131963","11464",
"860Z200US02451","ZCTA5 02451","122335","10961",
"860Z200US02452","ZCTA5 02452","118431","24056",
"860Z200US02453","ZCTA5 02453","115366","13520",
"860Z200US02457","ZCTA5 02457","-","**",
"860Z200US02458","ZCTA5 02458","153520","19726",
"860Z200US02459","ZCTA5 02459","227594","12321",
"860Z200US02460","ZCTA5 02460","177837","17126",
"860Z200US02461","ZCTA5 02461","224000","42340",
"860Z200US02462","ZCTA5 02462","216339","118342",
"860Z200US02464","ZCTA5 02464","105729","28495",
"860Z200US02465","ZCTA5 02465","194265","28353",
"860Z200US02466","ZCTA5 02466","170089","33111",
"860Z200US02467","ZCTA5 02467","169104","14909",
"860Z200US02468","ZCTA5 02468","250,000+","***",
"860Z200US02472","ZCTA5 02472","126336","5974",
"860Z200US02474","ZCTA5 02474","150560","8128",
"860Z200US02476","ZCTA5 02476","151131","10893",
"860Z200US02478","ZCTA5 02478","183137","14328",
"860Z200US02481","ZCTA5 02481","250,000+","***",
"860Z200US02482","ZCTA5 02482","226250","26487",
"860Z200US02492","ZCTA5 02492","226645","18846",
"860Z200US02493","ZCTA5 02493","250,000+","***",
"860Z200US02494","ZCTA5 02494","179720","32407",
"860Z200US02532","ZCTA5 02532","87773","6325",
"860Z200US02534","ZCTA5 02534","137066","35908",
"860Z200US02535","ZCTA5 02535","153966","18462",
"860Z200US02536","ZCTA5 02536","100497","8034",
"860Z200US02537","ZCTA5 02537","136506","19070",
"860Z200US02538","ZCTA5 02538","123750","25368",
"860Z200US02539","ZCTA5 02539","125236","32696",
"860Z200US02540","ZCTA5 02540","77295","14063",
"860Z200US02542","ZCTA5 02542","62083","15916",
"860Z200US02543","ZCTA5 02543","72349","15487",
"860Z200US02553","ZCTA5 02553","-","**",
"860Z200US02554","ZCTA5 02554","140938","17392",
"860Z200US02556","ZCTA5 02556","121810","68486",
"860Z200US02557","ZCTA5 02557","-","**",
"860Z200US02558","ZCTA5 02558","79598","55173",
"860Z200US02559","ZCTA5 02559","90855","24046",
"860Z200US02561","ZCTA5 02561","-","**",
"860Z200US02562","ZCTA5 02562","120000","48048",
"860Z200US02563","ZCTA5 02563","121455","9217",
"860Z200US02564","ZCTA5 02564","-","**",
"860Z200US02568","ZCTA5 02568","115417","26699",
"860Z200US02571","ZCTA5 02571","94265","15824",
"860Z200US02575","ZCTA5 02575","173417","68052",
"860Z200US02576","ZCTA5 02576","63021","10789",
"860Z200US02584","ZCTA5 02584","-","**",
"860Z200US02601","ZCTA5 02601","61143","5561",
"860Z200US02630","ZCTA5 02630","116895","28412",
"860Z200US02631","ZCTA5 02631","102132","12012",
"860Z200US02632","ZCTA5 02632","121317","18177",
"860Z200US02633","ZCTA5 02633","85483","18119",
"860Z200US02635","ZCTA5 02635","110197","50937",
"860Z200US02637","ZCTA5 02637","-","**",
"860Z200US02638","ZCTA5 02638","108726","12000",
"860Z200US02639","ZCTA5 02639","72567","9307",
"860Z200US02641","ZCTA5 02641","-","**",
"860Z200US02642","ZCTA5 02642","72992","7790",
"860Z200US02643","ZCTA5 02643","-","**",
"860Z200US02644","ZCTA5 02644","108158","34238",
"860Z200US02645","ZCTA5 02645","104401","16746",
"860Z200US02646","ZCTA5 02646","81172","15525",
"860Z200US02647","ZCTA5 02647","-","**",
"860Z200US02648","ZCTA5 02648","129681","26682",
"860Z200US02649","ZCTA5 02649","95299","12932",
"860Z200US02650","ZCTA5 02650","66548","23053",
"860Z200US02652","ZCTA5 02652","-","**",
"860Z200US02653","ZCTA5 02653","102813","13233",
"860Z200US02655","ZCTA5 02655","118750","30429",
"860Z200US02657","ZCTA5 02657","136904","44081",
"860Z200US02659","ZCTA5 02659","109453","58547",
"860Z200US02660","ZCTA5 02660","93386","11364",
"860Z200US02663","ZCTA5 02663","83587","65207",
"860Z200US02664","ZCTA5 02664","82125","7284",
"860Z200US02666","ZCTA5 02666","121750","72645",
"860Z200US02667","ZCTA5 02667","121110","11734",
"860Z200US02668","ZCTA5 02668","111731","16609",
"860Z200US02670","ZCTA5 02670","87019","25755",
"860Z200US02671","ZCTA5 02671","104583","38511",
"860Z200US02672","ZCTA5 02672","-","**",
"860Z200US02673","ZCTA5 02673","73854","17843",
"860Z200US02675","ZCTA5 02675","110450","12562",
"860Z200US02702","ZCTA5 02702","153038","14271",
"860Z200US02703","ZCTA5 02703","99152","5557",
"860Z200US02713","ZCTA5 02713","79167","57045",
"860Z200US02715","ZCTA5 02715","140066","35751",
"860Z200US02717","ZCTA5 02717","130625","20885",
"860Z200US02718","ZCTA5 02718","109500","13769",
"860Z200US02719","ZCTA5 02719","95965","19128",
"860Z200US02720","ZCTA5 02720","62196","2703",
"860Z200US02721","ZCTA5 02721","52841","6204",
"860Z200US02723","ZCTA5 02723","47633","7237",
"860Z200US02724","ZCTA5 02724","55590","13600",
"860Z200US02725","ZCTA5 02725","129253","16978",
"860Z200US02726","ZCTA5 02726","111046","6749",
"860Z200US02738","ZCTA5 02738","143092","30325",
"860Z200US02739","ZCTA5 02739","130241","23502",
"860Z200US02740","ZCTA5 02740","55237","5438",
"860Z200US02743","ZCTA5 02743","89593","8834",
"860Z200US02744","ZCTA5 02744","58675","6081",
"860Z200US02745","ZCTA5 02745","74034","6771",
"860Z200US02746","ZCTA5 02746","41917","5833",
"860Z200US02747","ZCTA5 02747","102079","13426",
"860Z200US02748","ZCTA5 02748","97361","17616",
"860Z200US02760","ZCTA5 02760","112027","7027",
"860Z200US02762","ZCTA5 02762","104106","12802",
"860Z200US02763","ZCTA5 02763","114337","21574",
"860Z200US02764","ZCTA5 02764","135640","23631",
"860Z200US02766","ZCTA5 02766","124535","10920",
"860Z200US02767","ZCTA5 02767","124105","15620",
"860Z200US02769","ZCTA5 02769","138214","15205",
"860Z200US02770","ZCTA5 02770","120320","11641",
"860Z200US02771","ZCTA5 02771","120613","5996",
"860Z200US02777","ZCTA5 02777","116364","14438",
"860Z200US02779","ZCTA5 02779","144205","48924",
"860Z200US02780","ZCTA5 02780","74471","6602",
"860Z200US02790","ZCTA5 02790","97250","9018",
"860Z200US02791","ZCTA5 02791","130833","78735",
"860Z200US02802","ZCTA5 02802","116159","28155",
"860Z200US02804","ZCTA5 02804","102118","19895",
"860Z200US02806","ZCTA5 02806","153198","9179",
"860Z200US02807","ZCTA5 02807","83190","29822",
"860Z200US02808","ZCTA5 02808","106681","24654",
"860Z200US02809","ZCTA5 02809","97764","8188",
"860Z200US02812","ZCTA5 02812","104934","39082",
"860Z200US02813","ZCTA5 02813","109404","9817",
"860Z200US02814","ZCTA5 02814","110764","12024",
"860Z200US02815","ZCTA5 02815","126071","46677",
"860Z200US02816","ZCTA5 02816","101431","7578",
"860Z200US02817","ZCTA5 02817","135625","17406",
"860Z200US02818","ZCTA5 02818","139217","13231",
"860Z200US02822","ZCTA5 02822","112813","37032",
"860Z200US02823","ZCTA5 02823","31607","16002",
"860Z200US02824","ZCTA5 02824","203508","58834",
"860Z200US02825","ZCTA5 02825","112593","26068",
"860Z200US02826","ZCTA5 02826","78843","33432",
"860Z200US02827","ZCTA5 02827","152305","21874",
"860Z200US02828","ZCTA5 02828","97196","6594",
"860Z200US02829","ZCTA5 02829","-","**",
"860Z200US02830","ZCTA5 02830","121111","19302",
"860Z200US02831","ZCTA5 02831","137181","23563",
"860Z200US02832","ZCTA5 02832","105976","12820",
"860Z200US02833","ZCTA5 02833","-","**",
"860Z200US02835","ZCTA5 02835","140625","42154",
"860Z200US02836","ZCTA5 02836","-","**",
"860Z200US02837","ZCTA5 02837","134750","36326",
"860Z200US02838","ZCTA5 02838","97273","37548",
"860Z200US02839","ZCTA5 02839","97292","40173",
"860Z200US02840","ZCTA5 02840","86250","3940",
"860Z200US02841","ZCTA5 02841","181458","78425",
"860Z200US02842","ZCTA5 02842","101948","6260",
"860Z200US02852","ZCTA5 02852","118643","9591",
"860Z200US02857","ZCTA5 02857","108679","21980",
"860Z200US02858","ZCTA5 02858","128568","11703",
"860Z200US02859","ZCTA5 02859","124592","20701",
"860Z200US02860","ZCTA5 02860","61539","3940",
"860Z200US02861","ZCTA5 02861","83411","5807",
"860Z200US02863","ZCTA5 02863","49285","8160",
"860Z200US02864","ZCTA5 02864","117522","8246",
"860Z200US02865","ZCTA5 02865","105958","17186",
"860Z200US02871","ZCTA5 02871","116831","8655",
"860Z200US02872","ZCTA5 02872","131875","21893",
"860Z200US02873","ZCTA5 02873","46406","23428",
"860Z200US02874","ZCTA5 02874","159861","16118",
"860Z200US02875","ZCTA5 02875","-","**",
"860Z200US02876","ZCTA5 02876","-","**",
"860Z200US02878","ZCTA5 02878","106036","10054",
"860Z200US02879","ZCTA5 02879","112231","11670",
"860Z200US02881","ZCTA5 02881","56472","27857",
"860Z200US02882","ZCTA5 02882","95721","7502",
"860Z200US02885","ZCTA5 02885","90729","12011",
"860Z200US02886","ZCTA5 02886","92047","8246",
"860Z200US02888","ZCTA5 02888","91867","11359",
"860Z200US02889","ZCTA5 02889","83946","7631",
"860Z200US02891","ZCTA5 02891","97110","4626",
"860Z200US02892","ZCTA5 02892","135809","33791",
"860Z200US02893","ZCTA5 02893","77608","6727",
"860Z200US02894","ZCTA5 02894","-","**",
"860Z200US02895","ZCTA5 02895","61059","5299",
"860Z200US02896","ZCTA5 02896","108983","13497",
"860Z200US02898","ZCTA5 02898","119038","51197",
"860Z200US02903","ZCTA5 02903","64476","10385",
"860Z200US02904","ZCTA5 02904","67003","7626",
"860Z200US02905","ZCTA5 02905","62908","12288",
"860Z200US02906","ZCTA5 02906","103050","12525",
"860Z200US02907","ZCTA5 02907","52485","10368",
"860Z200US02908","ZCTA5 02908","73081","3255",
"860Z200US02909","ZCTA5 02909","64649","6219",
"860Z200US02910","ZCTA5 02910","90698","10950",
"860Z200US02911","ZCTA5 02911","89456","12714",
"860Z200US02912","ZCTA5 02912","-","**",
"860Z200US02914","ZCTA5 02914","61191","9056",
"860Z200US02915","ZCTA5 02915","84414","7305",
"860Z200US02916","ZCTA5 02916","95263","12902",
"860Z200US02917","ZCTA5 02917","110938","15368",
"860Z200US02918","ZCTA5 02918","-","**",
"860Z200US02919","ZCTA5 02919","91775","6217",
"860Z200US02920","ZCTA5 02920","80717","5971",
"860Z200US02921","ZCTA5 02921","147204","24413",
"860Z200US03031","ZCTA5 03031","153125","10083",
"860Z200US03032","ZCTA5 03032","153253","6317",
"860Z200US03033","ZCTA5 03033","171046","4111",
"860Z200US03034","ZCTA5 03034","131350","37294",
"860Z200US03036","ZCTA5 03036","142212","18777",
"860Z200US03037","ZCTA5 03037","130371","10598",
"860Z200US03038","ZCTA5 03038","108322","7467",
"860Z200US03042","ZCTA5 03042","104220","6858",
"860Z200US03043","ZCTA5 03043","104063","15970",
"860Z200US03044","ZCTA5 03044","120781","18119",
"860Z200US03045","ZCTA5 03045","119205","14107",
"860Z200US03046","ZCTA5 03046","124348","20963",
"860Z200US03047","ZCTA5 03047","103603","7859",
"860Z200US03048","ZCTA5 03048","90451","18110",
"860Z200US03049","ZCTA5 03049","168883","22332",
"860Z200US03051","ZCTA5 03051","124213","6061",
"860Z200US03052","ZCTA5 03052","162036","10951",
"860Z200US03053","ZCTA5 03053","134038","11609",
"860Z200US03054","ZCTA5 03054","127303","16120",
"860Z200US03055","ZCTA5 03055","97768","14299",
"860Z200US03057","ZCTA5 03057","156250","15849",
"860Z200US03060","ZCTA5 03060","79855","7157",
"860Z200US03062","ZCTA5 03062","107540","6631",
"860Z200US03063","ZCTA5 03063","107630","7751",
"860Z200US03064","ZCTA5 03064","96393","10075",
"860Z200US03070","ZCTA5 03070","154000","25990",
"860Z200US03071","ZCTA5 03071","110507","9355",
"860Z200US03076","ZCTA5 03076","135956","19099",
"860Z200US03077","ZCTA5 03077","104597","9615",
"860Z200US03079","ZCTA5 03079","110490","9292",
"860Z200US03082","ZCTA5 03082","120313","18154",
"860Z200US03084","ZCTA5 03084","94107","15006",
"860Z200US03086","ZCTA5 03086","113750","17638",
"860Z200US03087","ZCTA5 03087","189583","18761",
"860Z200US03101","ZCTA5 03101","84434","16506",
"860Z200US03102","ZCTA5 03102","74327","4121",
"860Z200US03103","ZCTA5 03103","73540","5580",
"860Z200US03104","ZCTA5 03104","88897","10764",
"860Z200US03106","ZCTA5 03106","118442","10810",
"860Z200US03109","ZCTA5 03109","108144","24389",
"860Z200US03110","ZCTA5 03110","167418","11519",
"860Z200US03215","ZCTA5 03215","105625","49682",
"860Z200US03216","ZCTA5 03216","88311","25087",
"860Z200US03217","ZCTA5 03217","54607","8919",
"860Z200US03218","ZCTA5 03218","112500","39968",
"860Z200US03220","ZCTA5 03220","68242","20404",
"860Z200US03221","ZCTA5 03221","109803","19038",
"860Z200US03222","ZCTA5 03222","81587","3843",
"860Z200US03223","ZCTA5 03223","118534","20525",
"860Z200US03224","ZCTA5 03224","138125","34920",
"860Z200US03225","ZCTA5 03225","111660","12199",
"860Z200US03226","ZCTA5 03226","107500","26165",
"860Z200US03227","ZCTA5 03227","146917","58107",
"860Z200US03229","ZCTA5 03229","137386","22206",
"860Z200US03230","ZCTA5 03230","71685","11163",
"860Z200US03231","ZCTA5 03231","-","**",
"860Z200US03233","ZCTA5 03233","120156","18505",
"860Z200US03234","ZCTA5 03234","97941","13256",
"860Z200US03235","ZCTA5 03235","71775","4823",
"860Z200US03237","ZCTA5 03237","111359","14336",
"860Z200US03238","ZCTA5 03238","47067","19327",
"860Z200US03240","ZCTA5 03240","81563","22447",
"860Z200US03241","ZCTA5 03241","91375","12769",
"860Z200US03242","ZCTA5 03242","95206","20525",
"860Z200US03243","ZCTA5 03243","83333","19586",
"860Z200US03244","ZCTA5 03244","86375","12691",
"860Z200US03245","ZCTA5 03245","107863","45366",
"860Z200US03246","ZCTA5 03246","73241","11588",
"860Z200US03249","ZCTA5 03249","116635","11098",
"860Z200US03251","ZCTA5 03251","70625","54096",
"860Z200US03253","ZCTA5 03253","84719","19996",
"860Z200US03254","ZCTA5 03254","106440","17157",
"860Z200US03255","ZCTA5 03255","117045","18287",
"860Z200US03256","ZCTA5 03256","87917","31942",
"860Z200US03257","ZCTA5 03257","107000","10394",
"860Z200US03258","ZCTA5 03258","108906","13425",
"860Z200US03259","ZCTA5 03259","84872","52725",
"860Z200US03260","ZCTA5 03260","117000","45291",
"860Z200US03261","ZCTA5 03261","129375","22625",
"860Z200US03262","ZCTA5 03262","85667","32134",
"860Z200US03263","ZCTA5 03263","74318","14464",
"860Z200US03264","ZCTA5 03264","76892","22582",
"860Z200US03266","ZCTA5 03266","76071","15554",
"860Z200US03268","ZCTA5 03268","111818","16952",
"860Z200US03269","ZCTA5 03269","107083","31977",
"860Z200US03273","ZCTA5 03273","187979","118779",
"860Z200US03275","ZCTA5 03275","82910","12675",
"860Z200US03276","ZCTA5 03276","82425","8159",
"860Z200US03278","ZCTA5 03278","94783","18237",
"860Z200US03279","ZCTA5 03279","70313","14540",
"860Z200US03280","ZCTA5 03280","90096","14286",
"860Z200US03281","ZCTA5 03281","118271","16971",
"860Z200US03282","ZCTA5 03282","98333","25908",
"860Z200US03284","ZCTA5 03284","113158","16861",
"860Z200US03285","ZCTA5 03285","90022","17243",
"860Z200US03287","ZCTA5 03287","117759","15178",
"860Z200US03290","ZCTA5 03290","122201","20090",
"860Z200US03291","ZCTA5 03291","-","**",
"860Z200US03293","ZCTA5 03293","86250","60783",
"860Z200US03301","ZCTA5 03301","86840","5591",
"860Z200US03303","ZCTA5 03303","80456","5942",
"860Z200US03304","ZCTA5 03304","172857","15561",
"860Z200US03307","ZCTA5 03307","107226","14634",
"860Z200US03431","ZCTA5 03431","79541","6355",
"860Z200US03440","ZCTA5 03440","88889","27514",
"860Z200US03441","ZCTA5 03441","53816","39263",
"860Z200US03442","ZCTA5 03442","83875","6880",
"860Z200US03443","ZCTA5 03443","-","**",
"860Z200US03444","ZCTA5 03444","104773","15190",
"860Z200US03445","ZCTA5 03445","106667","20288",
"860Z200US03446","ZCTA5 03446","85484","18502",
"860Z200US03447","ZCTA5 03447","100735","10840",
"860Z200US03448","ZCTA5 03448","80417","6570",
"860Z200US03449","ZCTA5 03449","92708","14081",
"860Z200US03450","ZCTA5 03450","103036","12689",
"860Z200US03451","ZCTA5 03451","69191","4896",
"860Z200US03452","ZCTA5 03452","92330","17793",
"860Z200US03455","ZCTA5 03455","69395","8951",
"860Z200US03456","ZCTA5 03456","110455","12264",
"860Z200US03457","ZCTA5 03457","100625","19120",
"860Z200US03458","ZCTA5 03458","98684","6825",
"860Z200US03461","ZCTA5 03461","102679","19520",
"860Z200US03462","ZCTA5 03462","115313","42488",
"860Z200US03464","ZCTA5 03464","93625","9784",
"860Z200US03465","ZCTA5 03465","88871","13550",
"860Z200US03466","ZCTA5 03466","83281","53468",
"860Z200US03467","ZCTA5 03467","104444","27624",
"860Z200US03470","ZCTA5 03470","79028","15302",
"860Z200US03561","ZCTA5 03561","56746","10979",
"860Z200US03570","ZCTA5 03570","45180","4764",
"860Z200US03574","ZCTA5 03574","81250","16108",
"860Z200US03575","ZCTA5 03575","-","**",
"860Z200US03576","ZCTA5 03576","52682","4973",
"860Z200US03579","ZCTA5 03579","61000","15161",
"860Z200US03580","ZCTA5 03580","91250","27554",
"860Z200US03581","ZCTA5 03581","64127","6883",
"860Z200US03582","ZCTA5 03582","46250","8861",
"860Z200US03583","ZCTA5 03583","67188","12541",
"860Z200US03584","ZCTA5 03584","66768","17241",
"860Z200US03585","ZCTA5 03585","68594","9034",
"860Z200US03586","ZCTA5 03586","154091","31890",
"860Z200US03588","ZCTA5 03588","71538","8326",
"860Z200US03590","ZCTA5 03590","52803","9001",
"860Z200US03592","ZCTA5 03592","61094","16158",
"860Z200US03593","ZCTA5 03593","101750","15788",
"860Z200US03595","ZCTA5 03595","64762","26114",
"860Z200US03597","ZCTA5 03597","56010","11480",
"860Z200US03598","ZCTA5 03598","67179","16576",
"860Z200US03601","ZCTA5 03601","81250","42781",
"860Z200US03602","ZCTA5 03602","70455","8818",
"860Z200US03603","ZCTA5 03603","56731","13494",
"860Z200US03604","ZCTA5 03604","-","**",
"860Z200US03605","ZCTA5 03605","86250","11487",
"860Z200US03607","ZCTA5 03607","84306","19100",
"860Z200US03608","ZCTA5 03608","88224","23354",
"860Z200US03609","ZCTA5 03609","72391","15435",
"860Z200US03740","ZCTA5 03740","67813","22045",
"860Z200US03741","ZCTA5 03741","82181","6716",
"860Z200US03743","ZCTA5 03743","59625","7599",
"860Z200US03745","ZCTA5 03745","91821","2398",
"860Z200US03748","ZCTA5 03748","95089","16735",
"860Z200US03750","ZCTA5 03750","250,000+","***",
"860Z200US03751","ZCTA5 03751","-","**",
"860Z200US03752","ZCTA5 03752","70417","26141",
"860Z200US03753","ZCTA5 03753","106285","50755",
"860Z200US03755","ZCTA5 03755","165884","28558",
"860Z200US03765","ZCTA5 03765","79625","59971",
"860Z200US03766","ZCTA5 03766","100881","12959",
"860Z200US03768","ZCTA5 03768","133906","15102",
"860Z200US03770","ZCTA5 03770","153750","33569",
"860Z200US03771","ZCTA5 03771","88150","7410",
"860Z200US03773","ZCTA5 03773","81232","12992",
"860Z200US03774","ZCTA5 03774","58452","41887",
"860Z200US03777","ZCTA5 03777","92571","23889",
"860Z200US03779","ZCTA5 03779","80000","16531",
"860Z200US03780","ZCTA5 03780","189550","160063",
"860Z200US03781","ZCTA5 03781","109659","25752",
"860Z200US03782","ZCTA5 03782","110175","22578",
"860Z200US03784","ZCTA5 03784","91000","5825",
"860Z200US03785","ZCTA5 03785","57902","20408",
"860Z200US03801","ZCTA5 03801","106756","6433",
"860Z200US03809","ZCTA5 03809","106397","24429",
"860Z200US03810","ZCTA5 03810","148261","53429",
"860Z200US03811","ZCTA5 03811","146380","32290",
"860Z200US03812","ZCTA5 03812","-","**",
"860Z200US03813","ZCTA5 03813","56951","8274",
